"Catalogo de sismos - Servicio Sismologico Nacional (SSN) | UNAM - Mexico. DOI: 10.21766/SSNMX/EC/MX"
"Informacion sujeta a cambios. Archivo generado el 2022-09-05 a las 20:12:56 (tiempo del centro de Mexico)."
"Sismicidad del 2022-01-01 al 2022-09-05, mag. 4.0 a 9.9, todas las profundidades, en todo el pais."
"Total: 1503 eventos."
Fecha,Hora,Magnitud,Latitud,Longitud,Profundidad,"Referencia de localizacion","Fecha UTC","Hora UTC","Estatus"
2022-04-15,03:43:27,4.7,16.4695,-95.1823,3.5,"14 km al SUROESTE de CD IXTEPEC, OAX",2022-04-15,08:43:27,revisado
2022-04-15,05:06:10,4.0,16.1978,-98.0803,12.5,"16 km al SUR de PINOTEPA NACIONAL, OAX",2022-04-15,10:06:10,revisado
2022-04-15,06:01:32,4.0,15.066,-92.119,143.5,"10 km al NORESTE de CACAHOATAN, CHIS",2022-04-15,11:01:32,revisado
2022-04-15,07:21:17,4.1,16.3885,-94.7348,81.0,"14 km al SURESTE de UNION HIDALGO, OAX",2022-04-15,12:21:17,revisado
2022-04-15,08:13:10,4.1,15.8567,-95.1127,16.1,"37 km al SUR de SALINA CRUZ, OAX",2022-04-15,13:13:10,revisado
2022-04-15,08:48:04,4.1,16.4402,-95.1312,6.2,"12 km al OESTE de JUCHITAN DE ZARAGOZA, OAX",2022-04-15,13:48:04,revisado
2022-04-15,09:28:27,4.0,15.9995,-92.79,208.0,"45 km al SUROESTE de VENUSTIANO CARRANZA, CHIS",2022-04-15,14:28:27,revisado
2022-04-15,09:38:18,4.1,16.4713,-95.1652,3.8,"12 km al SUROESTE de CD IXTEPEC, OAX",2022-04-15,14:38:18,revisado
2022-04-15,11:22:18,4.0,17.3355,-93.9573,193.6,"65 km al SUR de LAS CHOAPAS, VER",2022-04-15,16:22:18,revisado
2022-04-15,12:04:40,4.0,16.3037,-98.0662,9.9,"4 km al SUROESTE de PINOTEPA NACIONAL, OAX",2022-04-15,17:04:40,revisado
2022-04-15,15:22:24,4.0,14.9912,-93.15,63.9,"57 km al SUROESTE de MAPASTEPEC, CHIS",2022-04-15,20:22:24,revisado
2022-04-15,21:30:58,4.5,16.452,-95.1392,4.0,"13 km al SUROESTE de CD IXTEPEC, OAX",2022-04-16,02:30:58,revisado
2022-04-15,23:29:24,4.0,16.5963,-93.8985,134.0,"22 km al SUROESTE de CINTALAPA, CHIS",2022-04-16,04:29:24,revisado
2022-04-16,04:11:51,4.2,15.1538,-94.443,17.8,"127 km al SUROESTE de TONALA, CHIS",2022-04-16,09:11:51,revisado
2022-04-16,05:46:10,4.0,16.4375,-95.135,6.9,"12 km al OESTE de JUCHITAN DE ZARAGOZA, OAX",2022-04-16,10:46:10,revisado
2022-04-16,10:08:31,4.0,16.3783,-98.3113,26.9,"28 km al OESTE de PINOTEPA NACIONAL, OAX",2022-04-16,15:08:31,revisado
2022-04-16,14:43:27,4.3,22.0517,-109.791,5.0,"94 km al SUR de CABO SAN LUCAS, BCS",2022-04-16,19:43:27,revisado
2022-04-16,19:53:23,4.3,21.8727,-110.09,5.0,"114 km al SUR de CABO SAN LUCAS, BCS",2022-04-17,00:53:23,revisado
2022-04-16,21:12:10,4.0,14.1042,-93.2525,9.2,"135 km al SUROESTE de CD HIDALGO, CHIS",2022-04-17,02:12:10,revisado
2022-04-17,00:38:26,4.1,31.6422,-115.942,20.1,"60 km al ESTE de RODOLFO SANCHEZ T(MRO), BC",2022-04-17,05:38:26,revisado
2022-04-17,02:01:16,4.1,18.5767,-101.583,73.7,"71 km al SUR de ARIO DE ROSALES, MICH",2022-04-17,07:01:16,revisado
2022-04-17,14:31:50,4.5,16.4328,-95.1173,5.5,"10 km al OESTE de JUCHITAN DE ZARAGOZA, OAX",2022-04-17,19:31:50,revisado
2022-04-17,16:28:09,4.0,16.4445,-95.1567,7.2,"14 km al SUROESTE de CD IXTEPEC, OAX",2022-04-17,21:28:09,revisado
2022-04-17,16:32:28,4.1,16.4363,-95.14,5.9,"13 km al OESTE de JUCHITAN DE ZARAGOZA, OAX",2022-04-17,21:32:28,revisado
2022-04-17,19:05:57,4.0,16.4582,-95.1425,24.0,"12 km al SUROESTE de CD IXTEPEC, OAX",2022-04-18,00:05:57,revisado
2022-04-17,19:56:40,4.0,15.3657,-95.0543,20.0,"92 km al SUR de SALINA CRUZ, OAX",2022-04-18,00:56:40,revisado
2022-04-18,00:25:05,4.2,15.6275,-96.0602,3.0,"18 km al SURESTE de CRUCECITA, OAX",2022-04-18,05:25:05,revisado
2022-04-18,01:57:37,4.0,18.1355,-103.383,9.1,"75 km al SUROESTE de COALCOMAN, MICH",2022-04-18,06:57:37,revisado
2022-04-18,04:56:14,4.7,16.6018,-100.686,16.1,"69 km al SUR de TECPAN, GRO",2022-04-18,09:56:14,revisado
2022-04-18,07:27:28,4.5,17.9722,-100.329,52.2,"38 km al SUR de ARCELIA, GRO",2022-04-18,12:27:28,revisado
2022-04-18,10:24:30,4.0,30.3475,-114.143,5.9,"100 km al SURESTE de SAN FELIPE, BC",2022-04-18,15:24:30,revisado
2022-04-18,17:07:15,4.0,17.115,-94.1115,156.8,"62 km al NOROESTE de CINTALAPA, CHIS",2022-04-18,22:07:15,revisado
2022-04-18,17:35:32,4.0,32.4653,-115.105,4.4,"20 km al NORTE de GPE VICTORIA(KM.43), BC",2022-04-18,22:35:32,revisado
2022-04-18,17:43:59,4.1,15.7048,-92.7188,195.3,"34 km al NORESTE de MAPASTEPEC, CHIS",2022-04-18,22:43:59,revisado
2022-04-19,00:57:48,4.1,30.1608,-113.663,14.2,"129 km al SUR de PUERTO PEÑASCO, SON",2022-04-19,05:57:48,revisado
2022-04-19,01:51:15,4.2,16.8628,-99.5872,25.3,"22 km al NOROESTE de SAN MARCOS, GRO",2022-04-19,06:51:15,revisado
2022-04-19,02:19:58,4.2,29.7455,-114.528,12.4,"145 km al SUR de SAN FELIPE, BC",2022-04-19,07:19:58,revisado
2022-04-19,07:44:10,5.0,17.767,-101.902,15.0,"39 km al SURESTE de CD LAZARO CARDENAS, MICH",2022-04-19,12:44:10,revisado
2022-04-19,07:48:37,4.1,17.813,-101.829,10.0,"35 km al NOROESTE de ZIHUATANEJO, GRO",2022-04-19,12:48:37,revisado
2022-04-19,13:51:29,4.4,16.7107,-95.1747,97.8,"18 km al NOROESTE de CD IXTEPEC, OAX",2022-04-19,18:51:29,revisado
2022-04-19,15:36:55,4.2,17.4427,-100.728,11.6,"27 km al NOROESTE de TECPAN, GRO",2022-04-19,20:36:55,revisado
2022-04-19,17:00:42,4.0,14.5418,-92.8812,65.0,"78 km al SUROESTE de TAPACHULA, CHIS",2022-04-19,22:00:42,revisado
2022-04-19,19:35:04,4.0,18.4787,-101.179,62.7,"34 km al SUROESTE de HUETAMO, MICH",2022-04-20,00:35:04,revisado
2022-04-20,00:59:38,4.2,16.778,-94.0465,139.1,"36 km al OESTE de CINTALAPA, CHIS",2022-04-20,05:59:38,revisado
2022-04-20,04:17:11,4.2,15.4337,-94.8018,16.2,"93 km al SURESTE de SALINA CRUZ, OAX",2022-04-20,09:17:11,revisado
2022-04-20,04:42:23,4.1,15.3308,-94.7455,16.1,"106 km al SURESTE de SALINA CRUZ, OAX",2022-04-20,09:42:23,revisado
2022-04-20,14:01:53,4.5,19.0962,-107.764,10.0,"314 km al SUROESTE de PUERTO VALLARTA, JAL",2022-04-20,19:01:53,revisado
2022-04-20,14:52:18,4.0,15.1717,-97.366,18.9,"83 km al SUROESTE de PUERTO ESCONDIDO, OAX",2022-04-20,19:52:18,revisado
2022-04-20,18:14:32,4.0,17.9675,-102.987,45.1,"70 km al OESTE de LA MIRA, MICH",2022-04-20,23:14:32,revisado
2022-04-21,01:26:56,4.1,15.6897,-95.5742,18.0,"61 km al ESTE de CRUCECITA, OAX",2022-04-21,06:26:56,revisado
2022-04-21,05:43:46,4.0,17.8547,-100.584,58.0,"57 km al SUR de CD ALTAMIRANO, GRO",2022-04-21,10:43:46,revisado
2022-04-21,07:25:15,4.0,15.7012,-95.3315,13.5,"55 km al SUROESTE de SALINA CRUZ, OAX",2022-04-21,12:25:15,revisado
2022-04-21,09:33:44,4.0,16.6092,-96.4297,47.6,"33 km al SURESTE de OCOTLAN DE MORELOS, OAX",2022-04-21,14:33:44,revisado
2022-04-21,10:34:07,4.1,17.3378,-94.0847,182.9,"63 km al SUR de LAS CHOAPAS, VER",2022-04-21,15:34:07,revisado
2022-04-21,13:07:14,4.0,24.8365,-109.398,16.2,"114 km al SUROESTE de LOS MOCHIS, SIN",2022-04-21,18:07:14,revisado
2022-04-21,20:05:45,4.0,15.9123,-95.2252,12.1,"30 km al SUR de SALINA CRUZ, OAX",2022-04-22,01:05:45,revisado
2022-04-21,21:36:45,4.0,17.7748,-101.395,28.0,"22 km al NORESTE de ZIHUATANEJO, GRO",2022-04-22,02:36:45,revisado
2022-04-21,21:48:07,4.0,16.7788,-99.7113,7.1,"22 km al SURESTE de ACAPULCO, GRO",2022-04-22,02:48:07,revisado
2022-04-21,22:30:52,4.1,16.7098,-94.0665,135.0,"37 km al OESTE de CINTALAPA, CHIS",2022-04-22,03:30:52,revisado
2022-04-22,10:03:02,4.1,30.1265,-113.832,8.8,"135 km al SUR de PUERTO PEÑASCO, SON",2022-04-22,15:03:02,revisado
2022-04-22,16:42:12,4.0,16.17,-97.2813,10.0,"24 km al NORESTE de RIO GRANDE, OAX",2022-04-22,21:42:12,revisado
2022-04-22,16:57:56,4.4,16.7447,-99.5155,3.9,"14 km al SUROESTE de SAN MARCOS, GRO",2022-04-22,21:57:56,revisado
2022-04-22,19:50:46,4.1,15.1282,-92.7837,106.1,"34 km al OESTE de HUIXTLA, CHIS",2022-04-23,00:50:46,revisado
2022-04-23,02:34:34,4.2,27.8773,-111.954,10.0,"67 km al NORESTE de SANTA ROSALIA, BCS",2022-04-23,07:34:34,revisado
2022-04-23,02:50:27,4.1,17.965,-101.721,9.0,"40 km al NOROESTE de ZIHUATANEJO, GRO",2022-04-23,07:50:27,revisado
2022-04-23,04:37:47,4.0,15.0835,-97.2827,16.1,"89 km al SUROESTE de PUERTO ESCONDIDO, OAX",2022-04-23,09:37:47,revisado
2022-04-23,04:54:30,4.0,15.0172,-94.3318,16.0,"133 km al SUROESTE de TONALA, CHIS",2022-04-23,09:54:30,revisado
2022-04-23,12:29:13,4.0,15.3847,-94.7125,17.2,"102 km al SURESTE de SALINA CRUZ, OAX",2022-04-23,17:29:13,revisado
2022-04-23,17:04:55,4.0,16.048,-97.157,21.3,"23 km al NOROESTE de PUERTO ESCONDIDO, OAX",2022-04-23,22:04:55,revisado
2022-04-23,22:33:56,4.0,16.1647,-97.2597,9.7,"25 km al NORESTE de RIO GRANDE, OAX",2022-04-24,03:33:56,revisado
2022-04-24,02:27:02,4.1,14.6078,-93.7923,15.5,"134 km al SUROESTE de MAPASTEPEC, CHIS",2022-04-24,07:27:02,revisado
2022-04-24,10:40:43,4.0,15.4807,-96.3758,15.2,"31 km al SURESTE de S PEDRO POCHUTLA, OAX",2022-04-24,15:40:43,revisado
2022-04-24,20:09:19,4.0,15.429,-94.773,16.1,"95 km al SURESTE de SALINA CRUZ, OAX",2022-04-25,01:09:19,revisado
2022-04-24,21:07:28,4.0,18.9412,-107.474,5.0,"299 km al SUROESTE de PUERTO VALLARTA, JAL",2022-04-25,02:07:28,revisado
2022-04-24,23:10:27,4.3,27.9468,-114.998,10.0,"93 km al OESTE de GUERRERO NEGRO, BCS",2022-04-25,04:10:27,revisado
2022-04-24,23:17:08,4.4,14.5033,-93.1528,10.0,"102 km al SUROESTE de HUIXTLA, CHIS",2022-04-25,04:17:08,revisado
2022-04-25,00:51:42,4.0,15.2373,-96.8017,16.2,"67 km al SUROESTE de S PEDRO POCHUTLA, OAX",2022-04-25,05:51:42,revisado
2022-04-25,12:44:08,4.5,15.3025,-95.8637,5.9,"59 km al SURESTE de CRUCECITA, OAX",2022-04-25,17:44:08,revisado
2022-04-25,15:43:47,4.0,15.6042,-95.1388,15.8,"64 km al SUR de SALINA CRUZ, OAX",2022-04-25,20:43:47,revisado
2022-04-25,19:40:53,4.0,15.9128,-94.2935,82.4,"55 km al SUROESTE de ARRIAGA , CHIS",2022-04-26,00:40:53,revisado
2022-04-25,23:19:22,4.0,17.0902,-94.0877,168.1,"59 km al NOROESTE de CINTALAPA, CHIS",2022-04-26,04:19:22,revisado
2022-04-26,04:47:50,4.0,30.1167,-113.782,14.5,"135 km al SUR de PUERTO PEÑASCO, SON",2022-04-26,09:47:50,revisado
2022-04-26,06:29:38,4.1,22.3347,-99.0698,8.6,"40 km al NORTE de CD VALLES, SLP",2022-04-26,11:29:38,revisado
2022-04-27,02:51:11,4.1,14.5523,-93.2288,74.3,"105 km al SUROESTE de HUIXTLA, CHIS",2022-04-27,07:51:11,revisado
2022-04-27,04:11:07,4.0,25.1418,-100.44,8.5,"43 km al SUROESTE de SANTIAGO, NL",2022-04-27,09:11:07,revisado
2022-04-27,06:01:28,4.8,15.4437,-96.804,13.7,"49 km al SUROESTE de S PEDRO POCHUTLA, OAX",2022-04-27,11:01:28,revisado
2022-04-27,07:57:59,4.0,14.8692,-92.7477,77.2,"42 km al SUROESTE de HUIXTLA, CHIS",2022-04-27,12:57:59,revisado
2022-04-27,13:29:18,4.1,16.5467,-94.5293,101.0,"33 km al ESTE de UNION HIDALGO, OAX",2022-04-27,18:29:18,revisado
2022-04-27,15:43:05,4.0,16.3018,-98.07,8.8,"5 km al SUROESTE de PINOTEPA NACIONAL, OAX",2022-04-27,20:43:05,revisado
2022-04-27,17:53:53,4.1,15.1473,-94.4475,22.2,"128 km al SUROESTE de TONALA, CHIS",2022-04-27,22:53:53,revisado
2022-04-27,18:53:36,4.1,17.0457,-94.003,171.1,"49 km al NOROESTE de CINTALAPA, CHIS",2022-04-27,23:53:36,revisado
2022-04-27,23:22:04,4.1,17.1657,-93.9725,187.9,"58 km al NOROESTE de CINTALAPA, CHIS",2022-04-28,04:22:04,revisado
2022-04-27,23:49:21,4.0,15.8007,-98.0583,16.1,"60 km al SUR de PINOTEPA NACIONAL, OAX",2022-04-28,04:49:21,revisado
2022-04-28,00:12:47,4.0,15.2648,-95.0165,34.8,"103 km al SUR de SALINA CRUZ, OAX",2022-04-28,05:12:47,revisado
2022-04-28,01:11:35,4.1,17.3015,-94.7098,141.0,"59 km al NORESTE de MATIAS ROMERO, OAX",2022-04-28,06:11:35,revisado
2022-04-28,02:16:55,4.1,14.0898,-92.1225,4.3,"65 km al SUR de CD HIDALGO, CHIS",2022-04-28,07:16:55,revisado
2022-04-28,05:26:41,4.0,15.4637,-95.6297,12.6,"64 km al SURESTE de CRUCECITA, OAX",2022-04-28,10:26:41,revisado
2022-04-28,06:41:46,4.0,17.0438,-94.0852,157.9,"55 km al NOROESTE de CINTALAPA, CHIS",2022-04-28,11:41:46,revisado
2022-04-28,11:11:25,4.0,18.5655,-101.649,45.1,"69 km al SURESTE de NUEVA ITALIA, MICH",2022-04-28,16:11:25,revisado
2022-04-28,13:39:40,4.0,14.5543,-94.1797,10.0,"163 km al SUROESTE de PIJIJIAPAN, CHIS",2022-04-28,18:39:40,revisado
2022-04-28,16:52:55,4.0,15.6915,-93.642,82.5,"45 km al SURESTE de TONALA, CHIS",2022-04-28,21:52:55,revisado
2022-04-29,03:49:42,4.1,15.3563,-94.7867,16.1,"101 km al SURESTE de SALINA CRUZ, OAX",2022-04-29,08:49:42,revisado
2022-04-29,11:30:49,4.1,15.3662,-95.9067,14.3,"51 km al SURESTE de CRUCECITA, OAX",2022-04-29,16:30:49,revisado
2022-04-29,12:24:12,4.0,17.2578,-94.7283,132.3,"54 km al NORESTE de MATIAS ROMERO, OAX",2022-04-29,17:24:12,revisado
2022-04-29,13:20:09,4.0,16.1547,-93.8805,108.6,"9 km al SUR de ARRIAGA , CHIS",2022-04-29,18:20:09,revisado
2022-04-29,13:53:05,4.2,15.0907,-96.8068,10.2,"81 km al SUROESTE de S PEDRO POCHUTLA, OAX",2022-04-29,18:53:05,revisado
2022-04-29,19:52:17,4.2,15.906,-92.68,196.3,"49 km al SUR de VENUSTIANO CARRANZA, CHIS",2022-04-30,00:52:17,revisado
2022-04-30,01:00:45,4.0,16.5617,-99.5153,2.6,"29 km al SUROESTE de SAN MARCOS, GRO",2022-04-30,06:00:45,revisado
2022-04-30,01:14:10,4.0,16.03,-95.2048,65.1,"17 km al SUR de SALINA CRUZ, OAX",2022-04-30,06:14:10,revisado
2022-04-30,18:27:17,4.0,23.9737,-108.65,5.0,"130 km al SUROESTE de NAVOLATO, SIN",2022-04-30,23:27:17,revisado
2022-04-30,23:51:46,4.2,14.53,-93.69,15.0,"133 km al SUROESTE de MAPASTEPEC, CHIS ",2022-05-01,04:51:46,verificado
2022-05-01,03:53:15,4.1,15.37,-98.01,16.0,"94 km al SUROESTE de RIO GRANDE, OAX ",2022-05-01,08:53:15,verificado
2022-05-01,07:29:15,4.0,14.58,-93.65,16.0,"126 km al SUROESTE de MAPASTEPEC, CHIS ",2022-05-01,12:29:15,verificado
2022-05-01,10:43:53,4.0,28.37,-105.35,10.0,"17 km al NORESTE de PEDRO MEOQUI, CHIH ",2022-05-01,15:43:53,verificado
2022-05-01,11:32:31,4.0,15.38,-95.73,16.0,"61 km al SURESTE de CRUCECITA, OAX ",2022-05-01,16:32:31,verificado
2022-05-01,17:10:39,4.0,15.97,-96.92,13.0,"20 km al NORESTE de PUERTO ESCONDIDO, OAX ",2022-05-01,22:10:39,verificado
2022-05-01,19:39:42,4.1,15.34,-94.79,16.0,"103 km al SURESTE de SALINA CRUZ, OAX ",2022-05-02,00:39:42,verificado
2022-05-01,22:30:46,4.1,14.93,-92.2,128.0,"7 km al NORESTE de TAPACHULA, CHIS ",2022-05-02,03:30:46,verificado
2022-05-01,23:24:20,4.0,16.14,-97.57,7.0,"20 km al NOROESTE de RIO GRANDE, OAX ",2022-05-02,04:24:20,verificado
2022-05-02,04:59:52,4.0,19.62,-108.68,10.0,"377 km al SUROESTE de PUERTO VALLARTA, JAL ",2022-05-02,09:59:52,verificado
2022-05-02,05:46:34,4.0,17.12,-100.99,12.0,"39 km al SUROESTE de TECPAN, GRO ",2022-05-02,10:46:34,verificado
2022-05-02,08:04:29,4.2,17.88,-100.89,65.0,"56 km al NORESTE de PETATLAN, GRO ",2022-05-02,13:04:29,verificado
2022-05-02,11:07:19,4.0,16.79,-94.25,134.0,"58 km al OESTE de CINTALAPA, CHIS ",2022-05-02,16:07:19,verificado
2022-05-02,12:38:04,4.0,15.5,-96.83,10.0,"47 km al SURESTE de PUERTO ESCONDIDO, OAX ",2022-05-02,17:38:04,verificado
2022-05-02,19:13:55,4.2,15.93,-94.09,86.0,"40 km al SUROESTE de ARRIAGA , CHIS ",2022-05-03,00:13:55,verificado
2022-05-03,02:32:47,4.1,17.0,-100.01,10.0,"8 km al ESTE de COYUCA DE BENITEZ, GRO ",2022-05-03,07:32:47,verificado
2022-05-03,11:58:45,4.1,18.0,-106.02,5.0,"206 km al SUROESTE de CIHUATLAN, JAL ",2022-05-03,16:58:45,verificado
2022-05-03,12:19:07,4.1,17.63,-94.64,157.0,"38 km al SUR de JALTIPAN DE MORELOS, VER ",2022-05-03,17:19:07,verificado
2022-05-04,01:21:03,4.0,18.17,-103.49,7.0,"75 km al SUROESTE de COALCOMAN, MICH ",2022-05-04,06:21:03,verificado
2022-05-04,02:08:17,4.0,16.28,-94.78,70.0,"22 km al SUR de UNION HIDALGO, OAX ",2022-05-04,07:08:17,verificado
2022-05-04,02:15:50,4.0,17.41,-100.94,33.0,"38 km al SURESTE de PETATLAN, GRO ",2022-05-04,07:15:50,verificado
2022-05-04,02:27:18,4.1,16.79,-101.28,16.0,"82 km al SUR de PETATLAN, GRO ",2022-05-04,07:27:18,verificado
2022-05-04,02:30:47,4.1,14.43,-93.58,21.0,"134 km al SUROESTE de MAPASTEPEC, CHIS ",2022-05-04,07:30:47,verificado
2022-05-04,04:09:27,4.0,16.59,-100.47,5.0,"62 km al SUROESTE de COYUCA DE BENITEZ, GRO ",2022-05-04,09:09:27,verificado
2022-05-04,08:13:31,4.2,17.61,-94.79,144.0,"35 km al SURESTE de SAYULA DE ALEMAN, VER ",2022-05-04,13:13:31,verificado
2022-05-04,17:28:55,4.1,16.26,-98.08,10.0,"10 km al SUROESTE de PINOTEPA NACIONAL, OAX ",2022-05-04,22:28:55,verificado
2022-05-05,02:51:56,4.0,17.97,-95.43,10.0,"4 km al SUROESTE de J RODRIGUEZ CLARA, VER ",2022-05-05,07:51:56,verificado
2022-05-05,03:22:36,4.0,15.06,-92.84,94.0,"41 km al OESTE de HUIXTLA, CHIS ",2022-05-05,08:22:36,verificado
2022-05-05,17:18:55,4.1,14.9,-92.44,101.0,"19 km al OESTE de TAPACHULA, CHIS ",2022-05-05,22:18:55,verificado
2022-05-06,06:34:10,4.4,25.88,-95.62,30.0,"189 km al ESTE de H MATAMOROS, TAMS ",2022-05-06,11:34:10,verificado
2022-05-06,09:22:04,4.2,13.7,-92.4,5.0,"111 km al SUR de CD HIDALGO, CHIS ",2022-05-06,14:22:04,verificado
2022-05-06,09:47:37,4.0,13.98,-93.1,5.0,"128 km al SUROESTE de CD HIDALGO, CHIS ",2022-05-06,14:47:37,verificado
2022-05-06,11:51:11,4.7,13.85,-92.59,5.0,"104 km al SUROESTE de CD HIDALGO, CHIS ",2022-05-06,16:51:11,verificado
2022-05-06,13:56:02,4.2,26.77,-110.91,10.0,"94 km al NORESTE de LORETO, BCS ",2022-05-06,18:56:02,verificado
2022-05-06,18:50:00,4.0,17.58,-103.82,16.0,"147 km al SUR de TECOMAN, COL ",2022-05-06,23:50:00,verificado
2022-05-06,20:17:54,4.9,13.9,-91.51,57.0,"110 km al SURESTE de CD HIDALGO, CHIS ",2022-05-07,01:17:54,verificado
2022-05-07,23:31:07,4.0,27.4,-111.42,10.0,"77 km al SUROESTE de H GUAYMAS, SON ",2022-05-08,04:31:07,verificado
2022-05-07,23:39:06,4.2,15.82,-94.26,51.0,"60 km al SUROESTE de ARRIAGA , CHIS ",2022-05-08,04:39:06,verificado
2022-05-07,23:52:20,4.0,14.26,-92.76,4.0,"81 km al SUROESTE de CD HIDALGO, CHIS ",2022-05-08,04:52:20,verificado
2022-05-08,01:07:53,4.1,14.11,-93.02,5.0,"112 km al SUROESTE de CD HIDALGO, CHIS ",2022-05-08,06:07:53,verificado
2022-05-08,03:00:30,4.0,15.47,-93.08,105.0,"21 km al OESTE de MAPASTEPEC, CHIS ",2022-05-08,08:00:30,verificado
2022-05-08,05:10:25,4.0,14.1,-92.71,2.0,"88 km al SUROESTE de CD HIDALGO, CHIS ",2022-05-08,10:10:25,verificado
2022-05-08,09:07:36,4.0,15.5,-94.98,16.0,"78 km al SURESTE de SALINA CRUZ, OAX ",2022-05-08,14:07:36,verificado
2022-05-08,13:00:10,4.0,15.31,-94.75,16.0,"108 km al SURESTE de SALINA CRUZ, OAX ",2022-05-08,18:00:10,verificado
2022-05-08,13:56:35,4.1,15.85,-92.65,212.0,"52 km al NORESTE de MAPASTEPEC, CHIS ",2022-05-08,18:56:35,verificado
2022-05-08,16:21:14,4.0,16.0,-94.62,52.0,"57 km al SURESTE de UNION HIDALGO, OAX ",2022-05-08,21:21:14,verificado
2022-05-09,01:26:21,4.0,16.83,-99.78,7.0,"13 km al SURESTE de ACAPULCO, GRO ",2022-05-09,06:26:21,verificado
2022-05-09,02:55:47,4.0,15.47,-95.67,12.0,"59 km al SURESTE de CRUCECITA, OAX ",2022-05-09,07:55:47,verificado
2022-05-09,05:11:20,4.0,18.44,-101.47,75.0,"64 km al SUROESTE de HUETAMO, MICH ",2022-05-09,10:11:20,verificado
2022-05-09,07:22:35,4.3,16.9,-99.54,33.0,"20 km al NOROESTE de SAN MARCOS, GRO ",2022-05-09,12:22:35,verificado
2022-05-09,09:04:36,4.0,16.72,-95.33,80.0,"30 km al NOROESTE de CD IXTEPEC, OAX ",2022-05-09,14:04:36,verificado
2022-05-09,11:07:26,4.1,17.5,-95.84,90.0,"67 km al SUROESTE de ISLA, VER ",2022-05-09,16:07:26,verificado
2022-05-09,14:46:35,4.3,17.0,-100.09,5.0,"menos de 1 km al SUROESTE de COYUCA DE BENITEZ, GRO ",2022-05-09,19:46:35,verificado
2022-05-09,15:29:46,4.1,24.86,-109.29,14.0,"108 km al SUROESTE de LOS MOCHIS, SIN ",2022-05-09,20:29:46,verificado
2022-05-09,17:21:24,4.0,16.01,-92.77,205.0,"43 km al SUROESTE de VENUSTIANO CARRANZA, CHIS ",2022-05-09,22:21:24,verificado
2022-05-10,04:21:14,4.0,29.25,-113.72,10.0,"146 km al NORTE de GUERRERO NEGRO, BCS ",2022-05-10,09:21:14,verificado
2022-05-10,11:22:41,4.1,15.15,-93.16,78.0,"43 km al SUROESTE de MAPASTEPEC, CHIS ",2022-05-10,16:22:41,verificado
2022-05-10,13:46:49,4.0,16.08,-95.22,78.0,"12 km al SUR de SALINA CRUZ, OAX ",2022-05-10,18:46:49,verificado
2022-05-10,13:59:33,4.0,17.51,-95.28,120.0,"53 km al SUROESTE de SAYULA DE ALEMAN, VER ",2022-05-10,18:59:33,verificado
2022-05-10,18:41:29,4.4,18.91,-102.37,80.0,"20 km al SUR de APATZINGAN, MICH ",2022-05-10,23:41:29,verificado
2022-05-10,19:10:54,4.0,15.16,-94.05,8.0,"107 km al SUROESTE de TONALA, CHIS ",2022-05-11,00:10:54,verificado
2022-05-10,23:16:01,4.5,16.82,-95.04,102.0,"5 km al SUR de MATIAS ROMERO, OAX ",2022-05-11,04:16:01,verificado
2022-05-11,01:07:55,4.2,14.07,-92.26,52.0,"69 km al SUR de CD HIDALGO, CHIS ",2022-05-11,06:07:55,verificado
2022-05-11,05:17:25,4.0,17.18,-94.55,147.0,"63 km al NORESTE de MATIAS ROMERO, OAX ",2022-05-11,10:17:25,verificado
2022-05-11,10:15:19,4.0,28.07,-115.41,10.0,"133 km al OESTE de GUERRERO NEGRO, BCS ",2022-05-11,15:15:19,verificado
2022-05-11,13:29:18,4.0,17.47,-94.92,132.0,"46 km al SUR de SAYULA DE ALEMAN, VER ",2022-05-11,18:29:18,verificado
2022-05-11,14:32:36,4.3,30.66,-113.89,10.0,"81 km al SUROESTE de PUERTO PEÑASCO, SON ",2022-05-11,19:32:36,verificado
2022-05-11,21:20:13,4.1,17.1,-94.08,166.0,"58 km al NOROESTE de CINTALAPA, CHIS ",2022-05-12,02:20:13,verificado
2022-05-12,12:05:28,4.1,19.09,-103.08,5.0,"27 km al SUROESTE de TEPALCATEPEC, MICH ",2022-05-12,17:05:28,verificado
2022-05-12,14:04:15,4.0,15.47,-93.42,41.0,"32 km al SUROESTE de PIJIJIAPAN, CHIS ",2022-05-12,19:04:15,verificado
2022-05-12,16:58:07,4.0,18.96,-107.5,10.0,"300 km al SUROESTE de PUERTO VALLARTA, JAL ",2022-05-12,21:58:07,verificado
2022-05-12,17:06:03,4.1,15.84,-93.68,87.0,"28 km al SURESTE de TONALA, CHIS ",2022-05-12,22:06:03,verificado
2022-05-12,17:40:58,4.0,16.27,-98.28,11.0,"25 km al SUROESTE de PINOTEPA NACIONAL, OAX ",2022-05-12,22:40:58,verificado
2022-05-12,18:25:42,4.0,17.21,-95.17,29.0,"40 km al NOROESTE de MATIAS ROMERO, OAX ",2022-05-12,23:25:42,verificado
2022-05-12,20:15:57,4.0,17.36,-101.66,8.0,"34 km al SUROESTE de ZIHUATANEJO, GRO ",2022-05-13,01:15:57,verificado
2022-05-13,03:28:26,4.1,18.92,-107.51,10.0,"304 km al SUROESTE de PUERTO VALLARTA, JAL ",2022-05-13,08:28:26,verificado
