time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1971-08-01T18:52:39.670Z,18.3513333,-154.5241667,17.061,4.77,ml,24,317,,0.13,hv,hv19712865,2020-05-21T21:47:18.225Z,"130 km SSE of Leilani Estates, Hawaii",earthquake,2.79,16.51,0.22,4,reviewed,hv,hv
1971-08-03T00:08:00.760Z,20.1111667,-155.8365,23.247,3.07,ml,23,247,,0.1,hv,hv19712879,2020-03-31T18:19:03.890Z,"14 km SSW of Kapaau, Hawaii",earthquake,1.91,2.42,0.12,2,reviewed,hv,hv
1971-08-04T00:09:15.280Z,19.3098333,-155.2218333,9.268,3.82,ml,20,149,,0.09,hv,hv19712890,2020-03-31T18:19:05.460Z,"Island of Hawaii, Hawaii",earthquake,0.61,0.47,0.03,3,reviewed,hv,hv
1971-08-04T11:36:45.040Z,20.1336667,-155.8278333,9.765,4.29,ml,23,150,,0.1,hv,hv19712896,2020-03-31T18:19:06.290Z,"11 km SSW of Kapaau, Hawaii",earthquake,0.98,2.35,0.05,0,reviewed,hv,hv
1971-08-06T11:08:33.130Z,19.7156667,-155.9773333,5.553,3.11,ml,8,314,,0.41,hv,hv19712937,2020-03-31T18:19:11.990Z,"1 km SSE of Kalaoa, Hawaii",earthquake,29.66,35.99,0.09,1,reviewed,hv,hv
1971-08-08T23:15:18.710Z,19.3845,-155.2783333,1.196,3.24,ml,18,65,,0.1,hv,hv19712990,2020-03-31T18:19:19.260Z,"7 km SW of Volcano, Hawaii",earthquake,0.33,0.24,,1,reviewed,hv,hv
1971-08-10T00:25:51.220Z,19.414,-155.2853333,0.634,3.54,ml,17,73,,0.11,hv,hv19713078,2020-03-31T18:20:11.410Z,"6 km WSW of Volcano, Hawaii",earthquake,0.44,0.26,0.09,2,reviewed,hv,hv
1971-08-10T14:25:25.480Z,19.4146667,-155.417,10.433,3.04,ml,21,70,,0.11,hv,hv19713129,2020-03-31T18:20:18.570Z,"19 km W of Volcano, Hawaii",earthquake,0.58,0.55,0.1,2,reviewed,hv,hv
1971-08-11T12:50:48.030Z,19.5138333,-156.0011667,8.289,3.26,ml,13,283,,0.07,hv,hv19713241,2020-03-31T18:20:54.360Z,"7 km SSW of Kahaluu-Keauhou, Hawaii",earthquake,1.35,0.54,0.09,2,reviewed,hv,hv
1971-08-12T19:06:18.140Z,19.3781667,-155.28,1.796,3.15,ml,15,66,,0.1,hv,hv19713410,2020-03-31T18:08:42.430Z,"8 km SW of Volcano, Hawaii",earthquake,0.4,0.37,0.05,1,reviewed,hv,hv
1971-08-13T23:25:58.960Z,19.6821667,-156.0775,37.636,3.16,ml,22,283,,0.05,hv,hv19713534,2020-03-31T18:10:40.760Z,"9 km WNW of Kailua-Kona, Hawaii",earthquake,4.11,1.07,,1,reviewed,hv,hv
1971-08-16T01:36:09.040Z,19.3591667,-155.2725,34.114,4.9,ml,28,110,,0.07,hv,hv19713650,2020-04-25T01:40:42.065Z,"10 km SSW of Volcano, Hawaii",earthquake,0.68,1.18,0.04,3,reviewed,hv,hv
1971-08-16T08:18:37.780Z,19.3115,-155.2148333,8.623,4.11,ml,21,154,,0.1,hv,hv19713661,2020-03-31T18:11:36.140Z,"14 km S of Volcano, Hawaii",earthquake,0.56,0.47,0.01,4,reviewed,hv,hv
1971-08-22T11:49:13.780Z,19.359,-155.8606667,7.454,3.12,ml,10,317,,0.12,hv,hv19713763,2020-03-31T18:11:51.450Z,"10 km S of Honaunau-Napoopoo, Hawaii",earthquake,2.59,1.01,,2,reviewed,hv,hv
1971-09-08T05:56:07.700Z,19.2996667,-155.2246667,9.538,3.83,ml,24,153,,0.1,hv,hv19714085,2020-03-31T16:43:22.990Z,"Island of Hawaii, Hawaii",earthquake,0.58,0.44,0.1,3,reviewed,hv,hv
1971-09-11T06:59:48.530Z,19.8956667,-156.4935,29.756,3.42,ml,29,235,,0.1,hv,hv19714190,2020-03-31T16:43:37.200Z,"56 km WNW of Kalaoa, Hawaii",earthquake,2,3.5,0.09,4,reviewed,hv,hv
1971-09-12T02:00:34.390Z,19.3945,-155.2793333,2.451,3.02,ml,19,109,,0.09,hv,hv19714199,2020-03-31T16:43:38.480Z,"7 km SW of Volcano, Hawaii",earthquake,0.43,0.3,0.06,3,reviewed,hv,hv
1971-09-16T01:33:13.240Z,19.7143333,-155.9296667,10.383,3.03,ml,23,168,,0.06,hv,hv19714281,2020-03-31T16:43:50.140Z,"5 km ESE of Kalaoa, Hawaii",earthquake,1.04,0.54,0.09,4,reviewed,hv,hv
1971-09-19T00:41:19.640Z,18.9221667,-155.2733333,13.126,3.04,ml,23,282,,0.09,hv,hv19714401,2020-03-31T16:44:07.080Z,"36 km ESE of Naalehu, Hawaii",earthquake,1.81,1.07,0.02,2,reviewed,hv,hv
1971-09-19T06:15:41.710Z,19.3926667,-155.2776667,1.371,3.27,ml,16,68,,0.11,hv,hv19714415,2020-03-31T16:44:08.980Z,"7 km SW of Volcano, Hawaii",earthquake,0.37,0.4,0.05,2,reviewed,hv,hv
1971-09-19T20:00:47.720Z,19.2393333,-155.5838333,-1.29,3.14,ml,23,115,,0.18,hv,hv19714469,2020-03-31T16:44:16.060Z,"11 km WNW of P?hala, Hawaii",earthquake,0.73,0.39,0.09,1,reviewed,hv,hv
1971-09-25T09:53:32.770Z,19.3451667,-155.2236667,-0.901,3.2,ml,13,180,,0.23,hv,hv19714635,2020-03-31T16:44:39.550Z,"10 km S of Volcano, Hawaii",earthquake,1.41,0.62,0.04,1,reviewed,hv,hv
1971-09-25T13:01:38.520Z,19.3786667,-155.2315,-1.035,3.06,ml,15,120,,0.32,hv,hv19714654,2020-03-31T16:44:42.430Z,"7 km S of Volcano, Hawaii",earthquake,0.93,0.43,0.16,1,reviewed,hv,hv
1971-09-25T18:12:09.230Z,19.4258333,-155.3798333,-0.5,3.31,ml,7,103,,0.08,hv,hv19714706,2020-03-31T16:44:50.020Z,"15 km W of Volcano, Hawaii",earthquake,0.44,0.47,0.13,0,reviewed,hv,hv
1971-09-25T23:39:30.830Z,19.4205,-155.4133333,5.68,3.08,ml,14,107,,0.17,hv,hv19714714,2020-03-31T16:44:51.180Z,"18 km W of Volcano, Hawaii",earthquake,1.05,2.08,0.04,0,reviewed,hv,hv
1971-09-26T08:41:59.790Z,19.388,-155.42,8.394,3.6,ml,14,103,,0.15,hv,hv19714740,2020-03-31T16:44:54.910Z,"20 km WSW of Volcano, Hawaii",earthquake,0.68,0.88,0.14,1,reviewed,hv,hv
1971-09-26T12:56:47.610Z,19.3908333,-155.4015,-1.29,3.75,ml,15,76,,0.19,hv,hv19714773,2020-03-31T16:44:59.610Z,"18 km WSW of Volcano, Hawaii",earthquake,0.46,0.56,0.08,1,reviewed,hv,hv
1971-09-26T12:58:23.810Z,19.3638333,-155.4455,1.286,3.06,ml,3,352,,0.09,hv,hv19714774,2020-03-31T16:44:59.760Z,"18 km N of P?hala, Hawaii",earthquake,11.07,9.62,,0,reviewed,hv,hv
1971-09-26T16:18:04.270Z,19.2563333,-155.235,36.632,3.23,ml,6,307,,0.01,hv,hv19714791,2020-03-31T16:45:02.160Z,"20 km S of Volcano, Hawaii",earthquake,2.62,3.79,0.06,2,reviewed,hv,hv
1971-09-27T01:16:47.150Z,19.3635,-155.373,2.877,3.23,ml,8,113,,0.1,hv,hv19714797,2020-03-31T16:45:03.010Z,"17 km WSW of Volcano, Hawaii",earthquake,0.75,1.61,,2,reviewed,hv,hv
1971-09-28T14:00:54.380Z,19.3856667,-155.4081667,1.49,3.75,ml,19,51,,0.11,hv,hv19714854,2020-03-31T16:46:07.670Z,"19 km WSW of Volcano, Hawaii",earthquake,0.38,2.03,0.25,4,reviewed,hv,hv
1971-10-01T07:28:25.260Z,19.265,-155.3428333,0.133,4.16,ml,12,149,,0.12,hv,hv19714940,2020-03-31T16:46:20.040Z,"15 km ENE of P?hala, Hawaii",earthquake,0.53,0.61,0.15,4,reviewed,hv,hv
1971-10-03T06:07:34.250Z,19.3646667,-155.4141667,9.598,3.38,ml,20,67,,0.11,hv,hv19714965,2020-03-31T17:51:29.190Z,"19 km NNE of P?hala, Hawaii",earthquake,0.85,0.53,0.13,2,reviewed,hv,hv
1971-10-04T14:46:20.240Z,19.038,-156.054,5.305,3.61,ml,23,276,,0.06,hv,hv19714985,2020-03-31T17:51:32.050Z,"30 km W of Hawaiian Ocean View, Hawaii",earthquake,1.77,1.8,0.3,1,reviewed,hv,hv
1971-10-04T15:00:48.980Z,19.4073333,-155.4693333,7.956,3.12,ml,20,89,,0.15,hv,hv19714986,2020-03-31T17:51:32.200Z,"22 km N of P?hala, Hawaii",earthquake,0.62,1.1,0.09,0,reviewed,hv,hv
1971-10-12T09:04:14.860Z,18.9011667,-155.2388333,16.135,3.24,ml,22,251,,0.09,hv,hv19715077,2020-03-31T17:52:27.210Z,"40 km ESE of Naalehu, Hawaii",earthquake,1.14,12.72,0.11,2,reviewed,hv,hv
1971-10-12T11:38:53.890Z,18.9776667,-155.2135,9.179,3.16,ml,15,276,,0.13,hv,hv19715083,2020-03-31T17:52:28.060Z,"37 km SE of P?hala, Hawaii",earthquake,1.33,1.32,0.11,2,reviewed,hv,hv
1971-10-12T18:49:30.540Z,18.8991667,-155.2253333,15.436,3.48,ml,22,253,,0.09,hv,hv19715101,2020-03-31T17:52:30.600Z,"41 km ESE of Naalehu, Hawaii",earthquake,2.01,6.78,0.19,3,reviewed,hv,hv
1971-11-06T14:08:55.100Z,21.0715,-155.0735,3.69,3.27,ml,21,323,,0.16,hv,hv19715355,2020-03-31T17:35:58.860Z,"101 km ENE of Hana, Hawaii",earthquake,8.33,11.58,0.18,2,reviewed,hv,hv
1971-11-14T22:27:11.610Z,19.3255,-155.1043333,8.908,3.58,ml,22,151,,0.08,hv,hv19715419,2020-03-31T17:36:08.250Z,"Island of Hawaii, Hawaii",earthquake,0.71,0.53,0.04,2,reviewed,hv,hv
1971-11-16T14:20:55.480Z,19.267,-155.3526667,3.752,3.17,ml,22,145,,0.15,hv,hv19715476,2020-03-31T17:36:16.270Z,"15 km ENE of P?hala, Hawaii",earthquake,0.6,2.29,0.05,0,reviewed,hv,hv
1971-11-19T04:08:51.040Z,18.8963333,-155.2626667,13.286,3.25,ml,24,252,,0.1,hv,hv19715542,2020-03-31T17:36:26.020Z,"38 km ESE of Naalehu, Hawaii",earthquake,1.28,1.54,,1,reviewed,hv,hv
1971-11-29T08:41:19.100Z,19.3443333,-155.0603333,0.717,3.14,ml,18,244,,0.1,hv,hv19715647,2020-03-31T17:36:58.690Z,"15 km SSE of Fern Forest, Hawaii",earthquake,1.58,1,0.09,1,reviewed,hv,hv
1971-12-01T01:45:17.670Z,19.4973333,-155.8586667,4.273,3.19,ml,24,130,,0.19,hv,hv19715677,2020-03-31T17:37:02.960Z,"4 km N of Honaunau-Napoopoo, Hawaii",earthquake,0.86,1.2,,1,reviewed,hv,hv
1971-12-02T15:40:09.010Z,19.314,-155.2213333,10.423,3.96,ml,22,148,,0.08,hv,hv19715695,2020-03-31T16:45:25.230Z,"14 km S of Volcano, Hawaii",earthquake,0.65,0.56,0.02,0,reviewed,hv,hv
1971-12-06T00:47:11.540Z,19.3623333,-155.232,27.117,3.81,ml,25,127,,0.1,hv,hv19715739,2020-03-31T16:45:31.360Z,"8 km S of Volcano, Hawaii",earthquake,0.62,0.87,0.04,0,reviewed,hv,hv
1971-12-08T22:17:57.120Z,19.3348333,-155.102,8.858,3.5,ml,20,147,,0.09,hv,hv19715777,2020-03-31T16:45:37.010Z,"14 km SSE of Fern Forest, Hawaii",earthquake,0.87,1,0.03,1,reviewed,hv,hv
1971-12-09T12:03:02.290Z,19.3891667,-155.4106667,6.64,4,ml,19,161,,0.1,hv,hv19715786,2020-03-31T16:45:38.300Z,"19 km WSW of Volcano, Hawaii",earthquake,0.8,1.32,0.1,1,reviewed,hv,hv
1971-12-09T12:15:57.460Z,19.3223333,-155.1035,8.068,4.34,ml,27,155,,0.09,hv,hv19715787,2020-03-31T16:45:38.450Z,"Island of Hawaii, Hawaii",earthquake,0.74,0.55,0.16,2,reviewed,hv,hv
1971-12-14T18:05:33.220Z,19.3596667,-155.3898333,8.792,3.46,ml,20,118,,0.1,hv,hv19715867,2020-03-31T16:45:50.520Z,"18 km WSW of Volcano, Hawaii",earthquake,0.71,0.86,0.16,3,reviewed,hv,hv
1971-12-15T18:42:37.030Z,19.414,-155.4761667,8.851,3.35,ml,25,83,,0.11,hv,hv19715879,2020-03-31T16:45:52.720Z,"23 km N of P?hala, Hawaii",earthquake,0.46,0.74,0.1,0,reviewed,hv,hv
1971-12-19T19:19:39.050Z,18.8358333,-155.3096667,15.816,3.05,ml,16,263,,0.12,hv,hv19715949,2020-03-31T16:47:14.310Z,"38 km SE of Naalehu, Hawaii",earthquake,3.36,16.08,,1,reviewed,hv,hv
1971-12-19T21:01:35.400Z,18.8385,-155.3096667,13.166,3.17,ml,20,261,,0.09,hv,hv19715952,2020-03-31T16:47:14.740Z,"38 km SE of Naalehu, Hawaii",earthquake,2.94,5.07,,0,reviewed,hv,hv
1971-12-20T11:49:14.770Z,18.8281667,-155.31,12.606,3.58,ml,22,264,,0.1,hv,hv19715966,2020-03-31T16:47:16.740Z,"38 km SE of Naalehu, Hawaii",earthquake,2.75,2.92,,0,reviewed,hv,hv
1971-12-20T15:43:08.760Z,18.8281667,-155.2928333,11.166,3.06,ml,18,264,,0.14,hv,hv19715980,2020-03-31T16:47:18.720Z,"40 km SE of Naalehu, Hawaii",earthquake,1.86,1.68,,0,reviewed,hv,hv
1971-12-20T19:43:21.360Z,18.809,-155.2871667,11.696,3.66,ml,20,267,,0.09,hv,hv19715987,2020-03-31T16:47:19.710Z,"42 km SE of Naalehu, Hawaii",earthquake,2.84,2.57,,0,reviewed,hv,hv
1971-12-21T19:27:48.410Z,18.8243333,-155.3103333,11.326,3.07,ml,20,264,,0.11,hv,hv19716003,2020-03-31T16:47:21.960Z,"39 km SE of Naalehu, Hawaii",earthquake,1.81,1.67,,0,reviewed,hv,hv
1971-12-21T19:34:00.030Z,18.8161667,-155.3018333,11.162,3.56,ml,22,296,,0.09,hv,hv19716004,2020-03-31T16:47:22.100Z,"40 km SE of Naalehu, Hawaii",earthquake,1.75,1.43,0.08,1,reviewed,hv,hv
1971-12-21T20:43:50.720Z,18.836,-155.295,9.482,3.26,ml,22,293,,0.1,hv,hv19716007,2020-03-31T16:47:22.530Z,"39 km SE of Naalehu, Hawaii",earthquake,1.77,2.26,0.08,1,reviewed,hv,hv
1971-12-23T14:08:36.590Z,18.8086667,-155.2943333,13.016,3.07,ml,24,267,,0.09,hv,hv19716084,2020-03-31T16:49:00.960Z,"41 km SE of Naalehu, Hawaii",earthquake,3.22,13.37,0.04,1,reviewed,hv,hv
1971-12-24T06:29:18.570Z,19.2443333,-155.3341667,1.974,3.33,ml,18,218,,0.12,hv,hv19716130,2020-03-31T16:49:07.680Z,"15 km ENE of P?hala, Hawaii",earthquake,1.22,0.82,0.19,4,reviewed,hv,hv
1971-12-24T08:02:18.590Z,18.8383333,-155.3086667,12.336,4.28,ml,25,262,,0.1,hv,hv19716140,2020-03-31T16:49:09.080Z,"38 km SE of Naalehu, Hawaii",earthquake,1.49,1.61,0.09,4,reviewed,hv,hv
1971-12-24T18:00:57.100Z,18.8,-155.288,11.516,4.23,ml,22,268,,0.09,hv,hv19716173,2020-03-31T16:49:13.720Z,"42 km SE of Naalehu, Hawaii",earthquake,2.55,1.79,0.13,4,reviewed,hv,hv
1971-12-24T18:09:39.110Z,18.9318333,-155.2781667,12.046,3.2,ml,21,288,,0.1,hv,hv19716176,2020-03-31T16:49:14.150Z,"35 km ESE of Naalehu, Hawaii",earthquake,2.2,1.03,0.03,3,reviewed,hv,hv
1971-12-25T02:11:13.160Z,19.1621667,-155.3468333,8.232,4.41,ml,26,214,,0.11,hv,hv19716198,2020-03-31T16:46:21.870Z,"14 km ESE of P?hala, Hawaii",earthquake,1.29,0.65,0.02,4,reviewed,hv,hv
1971-12-25T03:38:12.860Z,19.1976667,-155.3613333,6.902,4.32,ml,28,167,,0.13,hv,hv19716208,2020-03-31T16:46:23.330Z,"12 km E of P?hala, Hawaii",earthquake,0.78,0.62,,5,reviewed,hv,hv
1971-12-25T03:56:20.300Z,19.1863333,-155.3355,7.432,3.17,ml,26,182,,0.14,hv,hv19716210,2020-03-31T16:46:23.620Z,"15 km E of P?hala, Hawaii",earthquake,0.89,1.06,0.1,3,reviewed,hv,hv
1971-12-25T05:54:44.580Z,19.1805,-155.3465,7.042,3.44,ml,26,182,,0.13,hv,hv19716217,2020-03-31T16:46:24.630Z,"14 km E of P?hala, Hawaii",earthquake,0.85,1.02,0.11,4,reviewed,hv,hv
1971-12-25T06:47:31.300Z,19.184,-155.3001667,7.142,3.31,ml,25,181,,0.13,hv,hv19716221,2020-03-31T16:46:25.220Z,"18 km E of P?hala, Hawaii",earthquake,0.94,1.08,0.01,3,reviewed,hv,hv
1971-12-25T20:34:13.810Z,19.1306667,-155.2353333,10.255,3.5,ml,21,234,,0.09,hv,hv19716262,2020-03-31T16:46:31.010Z,"26 km ESE of P?hala, Hawaii",earthquake,1.23,1.3,0.04,1,reviewed,hv,hv
1971-12-25T22:15:19.490Z,19.2298333,-155.3648333,0.972,3.22,ml,23,171,,0.08,hv,hv19716273,2020-03-31T16:46:32.610Z,"12 km ENE of P?hala, Hawaii",earthquake,0.6,0.68,0.05,0,reviewed,hv,hv
1971-12-26T11:14:01.970Z,19.2458333,-155.361,6.392,4.25,ml,23,153,,0.12,hv,hv19716325,2020-03-31T16:45:09.470Z,"13 km ENE of P?hala, Hawaii",earthquake,0.71,1,0.19,3,reviewed,hv,hv
1971-12-26T12:37:30.350Z,19.2378333,-155.3666667,0.552,3.51,ml,23,166,,0.1,hv,hv19716346,2020-03-31T16:45:12.430Z,"12 km ENE of P?hala, Hawaii",earthquake,0.68,0.55,0.2,2,reviewed,hv,hv
1971-12-26T12:54:39.720Z,19.2241667,-155.3671667,4.962,3.21,ml,20,173,,0.12,hv,hv19716351,2020-03-31T16:45:13.180Z,"11 km ENE of P?hala, Hawaii",earthquake,0.88,1.65,0.32,1,reviewed,hv,hv
1971-12-26T21:24:07.740Z,19.1705,-155.335,4.792,4.92,ml,22,210,,0.11,hv,hv19716410,2020-03-31T16:45:21.880Z,"15 km ESE of P?hala, Hawaii",earthquake,0.98,0.73,0.04,2,reviewed,hv,hv
1971-12-26T22:25:02.120Z,19.1843333,-155.3476667,6.512,3.55,ml,22,173,,0.16,hv,hv19716421,2020-03-31T16:46:53.980Z,"13 km E of P?hala, Hawaii",earthquake,1.04,1.84,0.24,2,reviewed,hv,hv
1971-12-27T02:07:48.660Z,19.219,-155.3503333,-0.054,3.97,ml,18,217,,0.07,hv,hv19716440,2020-03-31T16:46:56.770Z,"13 km E of P?hala, Hawaii",earthquake,1.11,0.72,0.16,4,reviewed,hv,hv
1971-12-27T02:24:45.900Z,19.2236667,-155.3573333,4.252,3.1,ml,24,160,,0.13,hv,hv19716443,2020-03-31T16:46:57.220Z,"12 km E of P?hala, Hawaii",earthquake,0.72,2.18,0.3,2,reviewed,hv,hv
1971-12-27T02:37:33.260Z,19.1735,-155.3791667,0.918,3.83,ml,15,248,,0.1,hv,hv19716446,2020-03-31T16:46:57.690Z,"10 km ESE of P?hala, Hawaii",earthquake,2.17,0.67,0.09,4,reviewed,hv,hv
1971-12-27T02:39:56.230Z,19.246,-155.359,8.292,3.49,ml,23,154,,0.12,hv,hv19716447,2020-03-31T16:46:57.850Z,"13 km ENE of P?hala, Hawaii",earthquake,0.81,0.61,0.1,4,reviewed,hv,hv
1971-12-27T03:44:22.180Z,19.2366667,-155.3678333,0.072,3,ml,22,167,,0.13,hv,hv19716456,2020-03-31T16:46:59.200Z,"12 km ENE of P?hala, Hawaii",earthquake,0.89,4.82,,1,reviewed,hv,hv
1971-12-27T07:31:28.700Z,19.2368333,-155.3588333,8.382,4.15,ml,24,170,,0.07,hv,hv19716475,2020-03-31T16:47:02.020Z,"13 km ENE of P?hala, Hawaii",earthquake,0.81,0.53,0.08,4,reviewed,hv,hv
1971-12-27T07:46:46.490Z,19.2356667,-155.3535,8.112,4.08,ml,25,172,,0.11,hv,hv19716479,2020-03-31T16:47:02.620Z,"13 km ENE of P?hala, Hawaii",earthquake,0.93,0.65,0.22,4,reviewed,hv,hv
1971-12-27T07:50:07.740Z,18.2715,-154.4426667,6.785,3.27,ml,19,331,,1.05,hv,hv19716480,2020-03-31T16:47:02.770Z,"141 km SSE of Leilani Estates, Hawaii",earthquake,77.04,79.81,,2,reviewed,hv,hv
1971-12-27T09:18:01.230Z,19.2363333,-155.358,3.952,3.04,ml,27,157,,0.13,hv,hv19716493,2020-03-31T16:47:04.670Z,"13 km ENE of P?hala, Hawaii",earthquake,0.72,2.35,0.2,2,reviewed,hv,hv
1971-12-27T09:36:49.240Z,19.2136667,-155.3311667,0.694,3.69,ml,21,168,,0.1,hv,hv19716498,2020-03-31T16:47:05.430Z,"15 km E of P?hala, Hawaii",earthquake,0.86,0.4,0.17,4,reviewed,hv,hv
1971-12-27T17:22:38.290Z,19.2375,-155.3638333,-0.231,3.51,ml,27,155,,0.19,hv,hv19716554,2020-03-31T16:46:36.600Z,"12 km ENE of P?hala, Hawaii",earthquake,0.73,0.53,0.12,4,reviewed,hv,hv
1971-12-28T00:06:10.420Z,19.2525,-155.3678333,-0.443,3.03,ml,22,148,,0.14,hv,hv19716579,2020-03-31T16:46:40.380Z,"12 km ENE of P?hala, Hawaii",earthquake,0.69,2.97,0.04,2,reviewed,hv,hv
1971-12-28T01:05:47.490Z,19.2488333,-155.3696667,1.202,3.16,ml,23,161,,0.1,hv,hv19716581,2020-03-31T16:46:40.840Z,"12 km ENE of P?hala, Hawaii",earthquake,0.68,1.15,0.39,2,reviewed,hv,hv
1971-12-28T01:11:52.460Z,19.2515,-155.3705,3.642,4.87,ml,26,160,,0.13,hv,hv19716583,2020-03-31T16:46:41.160Z,"12 km ENE of P?hala, Hawaii",earthquake,0.8,2.04,0.18,3,reviewed,hv,hv
1971-12-28T02:03:31.000Z,19.252,-155.3608333,1.072,3.1,ml,24,150,,0.1,hv,hv19716592,2020-03-31T16:46:42.460Z,"13 km ENE of P?hala, Hawaii",earthquake,0.68,3.29,0.04,3,reviewed,hv,hv
1971-12-28T02:13:10.030Z,19.24,-155.3793333,-0.328,3.81,ml,25,161,,0.12,hv,hv19716595,2020-03-31T16:46:42.900Z,"11 km ENE of P?hala, Hawaii",earthquake,0.55,0.61,,3,reviewed,hv,hv
1971-12-28T03:00:44.790Z,19.2453333,-155.3831667,0.706,3.05,ml,20,157,,0.1,hv,hv19716601,2020-03-31T16:46:43.760Z,"11 km ENE of P?hala, Hawaii",earthquake,0.71,3.15,0.08,3,reviewed,hv,hv
1971-12-28T03:09:54.940Z,19.2658333,-155.3703333,6.322,4.23,ml,25,141,,0.1,hv,hv19716604,2020-03-31T16:46:44.190Z,"13 km ENE of P?hala, Hawaii",earthquake,0.53,0.78,0.04,4,reviewed,hv,hv
1971-12-28T04:57:52.040Z,18.8636667,-155.316,10.076,3.42,ml,23,257,,0.11,hv,hv19716628,2020-03-31T16:46:47.790Z,"35 km SE of Naalehu, Hawaii",earthquake,2.02,1.04,0.24,4,reviewed,hv,hv
1971-12-28T05:03:50.590Z,19.2605,-155.3543333,2.132,3.54,ml,23,149,,0.11,hv,hv19716629,2020-03-31T16:46:47.950Z,"14 km ENE of P?hala, Hawaii",earthquake,0.6,1.7,0.04,4,reviewed,hv,hv
1971-12-28T05:09:56.860Z,19.2563333,-155.3398333,12.732,3.32,ml,17,153,,0.13,hv,hv19716631,2020-03-31T16:46:48.260Z,"15 km ENE of P?hala, Hawaii",earthquake,1.1,0.65,0.19,2,reviewed,hv,hv
1971-12-28T13:18:10.840Z,19.2535,-155.3516667,-0.31,3.19,ml,24,207,,0.1,hv,hv19716693,2020-03-31T16:50:53.030Z,"14 km ENE of P?hala, Hawaii",earthquake,0.89,0.39,0.03,2,reviewed,hv,hv
1971-12-28T19:50:53.850Z,19.2111667,-155.357,6.442,3.05,ml,22,183,,0.09,hv,hv19716715,2020-03-31T16:50:56.180Z,"13 km E of Pāhala, HI",earthquake,0.89,0.99,,2,reviewed,hv,hv
1971-12-29T02:20:06.000Z,19.244,-155.3578333,-0.275,3.89,ml,26,154,,0.11,hv,hv19716722,2020-03-31T16:51:43.230Z,"13 km ENE of P?hala, Hawaii",earthquake,0.61,0.27,0.1,4,reviewed,hv,hv
1971-12-29T02:59:12.020Z,19.2423333,-155.3773333,5.822,4.66,ml,27,149,,0.1,hv,hv19716728,2020-03-31T17:05:43.490Z,"11 km ENE of P?hala, Hawaii",earthquake,0.59,0.8,0.14,4,reviewed,hv,hv
1971-12-29T03:09:30.340Z,19.252,-155.3645,5.152,3.6,ml,26,149,,0.12,hv,hv19716729,2020-03-31T17:05:43.710Z,"13 km ENE of P?hala, Hawaii",earthquake,0.7,1.33,0.21,4,reviewed,hv,hv
1971-12-29T10:42:03.160Z,19.2505,-155.3688333,5.982,4.35,ml,27,149,,0.11,hv,hv19716774,2020-03-31T17:05:51.570Z,"12 km ENE of P?hala, Hawaii",earthquake,0.56,0.79,,4,reviewed,hv,hv
1971-12-29T11:38:43.090Z,19.2435,-155.3581667,6.322,4.51,ml,26,155,,0.12,hv,hv19716784,2020-03-31T17:05:55.690Z,"13 km ENE of P?hala, Hawaii",earthquake,0.57,0.75,0.14,4,reviewed,hv,hv
1971-12-29T11:46:25.620Z,19.2381667,-155.3666667,8.182,3.26,ml,25,155,,0.11,hv,hv19716785,2020-03-31T17:05:55.860Z,"12 km ENE of P?hala, Hawaii",earthquake,0.71,0.8,0.25,3,reviewed,hv,hv
1971-12-29T14:01:08.810Z,19.2191667,-155.3688333,6.126,3.76,ml,25,165,,0.13,hv,hv19716811,2020-03-31T17:06:00.100Z,"11 km E of P?hala, Hawaii",earthquake,0.91,1.61,0.07,4,reviewed,hv,hv
1971-12-29T16:17:08.730Z,19.233,-155.3663333,7.942,3.44,ml,25,167,,0.09,hv,hv19716828,2020-03-31T17:06:02.990Z,"12 km ENE of P?hala, Hawaii",earthquake,0.8,0.65,0.09,5,reviewed,hv,hv
1971-12-29T20:23:10.530Z,18.8363333,-155.3203333,9.853,3.17,ml,21,262,,0.1,hv,hv19716840,2020-03-31T17:06:04.880Z,"37 km SE of Naalehu, Hawaii",earthquake,3.48,1.99,0.1,2,reviewed,hv,hv
1971-12-30T03:55:09.760Z,19.2366667,-155.3733333,5.712,3.04,ml,24,154,,0.11,hv,hv19716860,2020-03-31T17:06:27.710Z,"11 km ENE of P?hala, Hawaii",earthquake,0.74,1.11,0.36,3,reviewed,hv,hv
1971-12-31T08:32:22.580Z,18.8718333,-155.3325,9.893,3.85,ml,27,255,,0.09,hv,hv19716882,2020-03-31T17:06:31.190Z,"33 km SE of Naalehu, Hawaii",earthquake,1.44,0.99,0.17,5,reviewed,hv,hv
1971-12-31T19:11:44.790Z,19.3403333,-155.1071667,7.598,3.01,ml,26,141,,0.1,hv,hv19716893,2020-03-31T17:06:32.820Z,"14 km SSE of Fern Forest, Hawaii",earthquake,0.65,0.58,0.1,3,reviewed,hv,hv
1972-01-01T06:08:53.410Z,18.8173333,-155.3265,11.853,3.08,ml,19,265,,0.12,hv,hv19716903,2020-03-31T17:06:34.310Z,"38 km SE of Naalehu, Hawaii",earthquake,3.59,1.73,,2,reviewed,hv,hv
